,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
0,Aruba,ABW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Africa Eastern and Southern,AFE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.9925646429984498,2.37953578859066,1.93983040795931,2.50176194019666,2.16698015371118,2.15882143011437,2.0395222534708797,2.11890577290673,2.06383732716511,2.1770949279851397,2.44188880842876,2.8418015888588704,3.41556118442612,3.7351623699090695,3.4735795381136296,3.34964035654344,3.41453256129829,3.69456723093025,3.8086503287752795,3.83935941761077,3.86626322389021,3.4436398445236405,3.7297185632679395,4.90718655171584,5.26297035369062,5.2952335027011,4.866113101213251,3.43210825842429,2.87170755154079,2.77755201183695,2.6372926550398397,2.16527579736443,1.8620118333128899,1.86386515189637,1.8820704475790802,2.34882869101477,2.05472461143127,1.99337529070308,2.06917540148681,1.797720608826,1.8578758662869,1.82244029380609,1.84367218541878,1.79517090138597,1.95902262199184,2.00867009836056,1.62973910963372,1.58339725607505,1.61601869797949,1.8127842009598898,1.87367663120978,1.6800936132770499,1.44888092477135,1.3999123660836799,1.17644074506452,1.12902669422149,1.1579315660803502,
2,Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,1.6296060991105499,,,1.86891025641026,1.6108247422680402,1.7220657276995301,2.04608695652174,2.0114747930775,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43125786929857,1.99206569856085,1.89623399634252,2.56626735198569,2.335545701939,2.0874125527838503,1.94583569418812,1.8213454535463203,1.17541612009987,1.07694976762403,1.29801287790022,0.994575822723645,0.956772140958855,0.9452267999395161,1.00674629248273,1.11823060279695,1.3696844110976598,
3,Africa Western and Central,AFW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,1.3199318194696799,1.31658115805183,1.4366507388376901,1.4716954312564599,1.3719576297370901,,5.5535812775494895,6.44681711679071,4.00038859575088,3.1550240962827902,3.85771090384641,3.8540931208201803,3.3717835668447598,5.641638852218669,4.3454979165742005,4.31470742110114,3.8249757886944904,3.22534544055209,2.64443382599129,2.57545485252161,2.15761648396247,2.08079001581749,1.59190398048354,1.53887379067101,1.5055946142892802,1.2174735098756102,1.2676264166287599,1.12522699498341,1.1786608643698,1.16639983310707,1.14704041489974,1.3749914348804297,1.04414878627618,0.8237757275307621,0.7383222362418119,0.7482657324661949,0.803450786908379,0.994971281501147,0.841355102932756,1.03577155783156,1.11284927193425,0.9410459291572709,0.867507917374869,0.712423763789815,0.673380532490187,0.738187576419678,0.860507710225707,0.958767802141462,0.866619020904973,0.841374120655416,0.7521334563281071,0.815862470452445,0.795819707098245,0.720021056198692,0.8980385691591228,0.8840194120302971,0.9199003922058231,0.8706446568551249,1.0043531749519001,
4,Angola,AGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.715e-05,1.73e-05,22.25,21.9805,19.4323333333333,17.463666666666697,7.1025,5.682830542581379,17.5225890755741,5.70928069083604,4.707392768262331,2.4478481567170496,5.972268207194969,2.64201188106298,17.334692213615998,6.39260315427404,4.52435381521461,2.8699324451257495,3.7614790735473402,3.47118018672779,3.69224094698531,3.7614953054353197,3.1140544929574197,3.5731203644916003,4.70961004832051,4.17758456553984,3.25566035129376,3.2366594992166,4.45523942155109,4.69845451564414,3.1054262930828,2.73334065530719,2.5079854558752204,1.87177586619642,1.6437402833203798,1.61585203608809,
5,Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,6.05202163275818,5.848317053443661,5.651595744680849,5.44128198995456,6.11750454270139,5.651426199371411,5.626186504055691,5.86222892264873,5.61731662843362,5.16761272357288,5.8883007196812,5.79127042184833,4.670887823737099,3.1994510667496496,2.54781906037648,2.05358735905793,1.37902962734156,1.28308078036268,1.23824256064749,1.24921009885957,1.2463602418921598,1.30929137475594,1.3200344943320401,1.33684292419802,1.38115794211088,1.35000497056322,1.56776908873068,1.8207653435571998,1.98486885667765,1.5172171395596998,1.55859189302349,1.52826633776627,1.4870825765521598,1.40898210141146,1.34651599128914,1.16230386432234,1.1035810088045201,1.1086963859038301,1.16126612950916,1.29108711382404,1.53546471347491,
6,Andorra,AND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Arab World,ARB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,5.25732333503369,3.84047199865209,4.75989982231245,6.0754432748379195,5.86821205377298,5.97847823800059,7.35543162660008,8.42182811126417,8.26962045720753,8.039496426656179,7.559403154279031,8.05770834259253,,,,10.8250194180317,10.6160800139546,9.65391728865376,8.5884604344569,9.922767090378779,12.0708225044353,11.0584593187944,11.5715050085711,10.296264960161999,,8.41082527316625,8.049345915218401,7.68847929899851,,11.4194154026242,8.63848023311764,7.874624899444161,7.328433533431129,6.59429350825954,6.01272083050192,6.56908619056909,7.539053966101309,6.51364930931034,6.410545517573191,6.40806856097306,5.8895722658024905,5.46379843593548,5.071386991181059,4.63230003969834,4.38665026894969,4.52538684387738,4.17396999729287,5.30961380650621,5.04301633187347,4.9119196636043,5.0021099591228895,5.7536405420216905,6.34582555323329,7.465933807598421,6.166162468260009,6.4576069044295,6.041802706160049,5.348684927998169,5.4726550093205795,
8,United Arab Emirates,ARE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75906148063517,8.62972120984848,7.669537997603401,8.3237222448449,5.6121055234052095,4.87553180534483,4.692306267229281,4.611477639662599,3.6564706783208103,3.22597447304637,3.28052136989454,3.6680226492701,5.45710777311036,6.03859220826788,5.466314527530611,5.07555649376756,6.034686250644441,5.643651352470241,,,,,,,
9,Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.55,2.14,2.66,1.68,1.15,1.07,1.168,1.4,1.6857142857142902,1.9375,1.87777777777778,1.80769230769231,1.82380952380952,1.8485714285714299,1.6591836734693899,2.04195804195804,3.78129117259552,4.008600095556621,4.71914405808177,4.673356255701349,3.0989583333333304,3.4653465346534698,2.7045579352004396,2.73881278538813,2.16203914428767,2.29971724787936,2.31367874921125,2.2843868799903997,2.12493922313663,1.88036559239223,1.45090921225786,1.5069265552963502,1.42122223348777,1.42280290057293,1.4570385332504698,1.47307310721151,1.24122726437626,1.14013911131295,1.13631802186333,1.2203595475499298,1.14882267666887,1.18423354187058,1.0918804785974798,1.0608950570483802,0.883295358833529,0.8471547838859609,0.7882338774614692,0.792548175031362,0.762756475390461,0.8865085766863849,0.8148781054979392,0.764287094036749,0.7848247210197858,0.8377364301594359,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.7454988549530451,0.7061866705161379,0.7614867372931509,
