,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
69,Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.419000000000004,39.075,39.693000000000005,40.259,40.768,41.221000000000004,41.63,42.015,42.394,42.773,43.156000000000006,43.545,43.934,44.316,44.691,45.053999999999995,45.403999999999996,45.739,46.059,46.364,46.653999999999996,46.927,47.187,47.441,47.695,47.956,48.23,48.522,48.841,49.192,49.588,50.04,50.545,51.1,51.696000000000005,52.316,52.938,53.548,54.137,54.707,55.273,55.864,56.5,57.191,57.931999999999995,58.707,59.486999999999995,60.243,60.952,61.602,62.193000000000005,62.732,63.238,63.726000000000006,64.20100000000001,64.664,65.111,65.538,65.941,66.321,,
70,Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.1092682926829,69.4804878048781,69.5190243902439,69.6812195121951,70.399756097561,70.8092682926829,71.0551219512195,71.25292682926829,71.5378048780488,71.0575609756098,72.0273170731707,71.630243902439,72.8180487804878,72.6107317073171,72.969756097561,73.31878048780491,73.6426829268293,74.1319512195122,74.29560975609759,74.81878048780491,75.34926829268291,75.5285365853659,76.1341463414634,75.9090243902439,76.2953658536586,76.259512195122,76.5104878048781,76.7280487804878,76.74707317073171,76.81365853658541,76.8375609756098,76.97121951219509,77.41,77.5465853658537,77.9014634146342,77.98073170731709,78.1204878048781,78.6041463414634,78.66585365853659,78.71707317073171,78.9658536585366,79.36829268292679,79.5682926829268,79.619512195122,79.87073170731709,80.17073170731709,80.8219512195122,80.87317073170729,81.1756097560976,81.4756097560976,81.62682926829271,82.4756097560976,82.4268292682927,83.07804878048779,83.2292682926829,82.8317073170732,83.32926829268291,83.28292682926829,83.4317073170732,83.48536585365851,,
71,Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9029024390244,68.3608048780488,68.74102439024391,69.0535609756098,69.30992682926829,69.51763414634149,69.6811951219512,69.8021219512195,69.8829268292683,69.9280975609756,69.9370975609756,69.9053414634146,69.8328292682927,69.7245853658537,69.5902195121951,69.4413170731707,69.2900243902439,69.1469512195122,69.0262682926829,68.9385853658537,68.9056341463415,68.9780487804878,69.12682926829271,69.3756097560976,69.2780487804878,69.3804878048781,70.0853658536585,70.64390243902442,70.6975609756098,70.0390243902439,69.4756097560976,69.37317073170729,68.8634146341464,67.909756097561,66.5,67.54390243902441,69.6121951219512,69.80975609756099,69.3585365853659,70.0634146341463,70.41707317073171,70.2585365853659,70.9048780487805,71.3170731707317,71.909756097561,72.5682926829268,72.6914634146341,72.81463414634149,73.7707317073171,74.8243902439024,75.4292682926829,76.2292682926829,76.3268292682927,77.14146341463409,77.0341463414634,77.590243902439,77.6414634146342,78.0926829268293,78.24390243902441,78.4975609756098,,
72,Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.419000000000004,39.082,39.711,40.29,40.81,41.266999999999996,41.668,42.026,42.355,42.659,42.943999999999996,43.213,43.465,43.693000000000005,43.894,44.044,44.11600000000001,44.103,44.016000000000005,43.881,43.747,43.675,43.711999999999996,43.885,44.199,44.633,45.147,45.681999999999995,46.193999999999996,46.667,47.099,47.504,47.911,48.343999999999994,48.81,49.303000000000004,49.81,50.32,50.835,51.36600000000001,51.941,52.595,53.349,54.211000000000006,55.174,56.223,57.333999999999996,58.467,59.581,60.645,61.626999999999995,62.505,63.281000000000006,63.961000000000006,64.547,65.048,65.482,65.872,66.24,66.597,,
73,European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.0208666711269,69.4122119297805,69.3183617049612,69.6128515558842,70.03084269436751,70.15715475435191,70.4281534043982,70.47360286092871,70.5841337700098,70.5334585637463,70.8582595093845,70.9388988454688,71.31306984584609,71.4222083745895,71.7263353694605,71.8078433730015,72.0344417126102,72.2955228282209,72.43370426693791,72.6980522758288,72.7512685042031,73.08963182959751,73.3665906978055,73.41116511276041,73.6693117377523,73.7741909037354,74.0380496340888,74.2664010110143,74.4684855280488,74.6294277813831,74.7306625049943,74.81690014693629,75.13184321163341,75.2612216584668,75.5291036158313,75.6768684347216,75.92796867136971,76.2455191472496,76.5145171639727,76.7485819427703,77.0784477991604,77.4254833773953,77.5327215413442,77.5906619590104,78.1157575976712,78.2726411417789,78.6689232474368,78.90203603753541,79.125498846821,79.3572283106472,79.62942604629191,80.137772913297,80.156888172745,80.4637409249241,80.87044755921441,80.56680714159559,80.9498646420543,80.9308386443383,81.0349054643915,81.0638468173313,,
74,Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.9805758626248,41.505086605036205,42.0239441616564,42.5362803941243,43.0419266186921,43.540109367203996,44.0315811428274,44.5156685784965,44.992835631458206,45.4620684448002,45.9236837950305,46.3779981601746,46.8239621348911,47.258764326749294,47.680160945878896,48.08411025051579,48.465798713773204,48.825124014528,49.1650306850768,49.489324493709994,49.803314524498994,50.1823681059291,50.4911217676624,50.8012856111915,51.111040901889496,51.415319747117,51.70609269545729,51.977151503793706,52.2162119610925,52.4286380256971,52.6794727239936,52.84098900868071,52.9860032778564,53.125235580335904,53.26698483616071,53.418240709159,53.5850205052273,53.7712812760129,53.978119279960296,54.2162785781619,54.4978006177715,54.830206502697706,55.2119910869244,55.638424354645004,56.1028039561333,56.596620196478206,57.110041971278896,57.63011990152061,58.145183130204494,58.6445401756929,59.1205810186728,59.576622014987706,60.016244523342706,60.440072852570104,60.8434647630712,61.221046562511795,61.5703079183275,61.892848003862895,62.1942490425375,62.480088340482,,
75,Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.819756097561,68.8441463414634,68.5778048780488,69.0126829268293,69.2209756097561,68.9778048780488,69.4770731707317,69.6665853658537,69.6163414634146,69.5034146341464,70.179512195122,70.0175609756098,70.7073170731707,71.2236585365854,71.1348780487805,71.6736585365854,71.81292682926829,72.350243902439,72.8970731707317,73.1553658536586,73.44,73.7465853658537,74.29804878048779,74.2009756097561,74.5190243902439,74.22292682926829,74.56,74.59195121951221,74.57707317073171,74.7921951219512,74.8131707317073,75.2275609756098,75.4553658536585,75.7051219512195,76.3956097560976,76.409512195122,76.69341463414641,76.87853658536591,77.09073170731709,77.29121951219508,77.4658536585366,77.9658536585366,78.119512195122,78.36829268292679,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.71951219512201,79.87073170731709,80.4707317073171,80.62682926829271,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.63170731707321,81.7341463414634,81.78536585365859,,
76,Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.81100000000001,61.172,61.478,61.74100000000001,61.967,62.157,62.302,62.401,62.456,62.481,62.492,62.512,62.555,62.633,62.751999999999995,62.913000000000004,63.11,63.327,63.552,63.776,63.997,64.217,64.436,64.65100000000001,64.857,65.041,65.19,65.29899999999999,65.365,65.391,65.37899999999999,65.336,65.278,65.218,65.17,65.15,65.175,65.24600000000001,65.36,65.512,65.687,65.863,66.02199999999999,66.152,66.247,66.313,66.362,66.413,66.477,66.559,66.655,66.759,66.859,66.95,67.03,67.10300000000001,67.175,67.252,67.34100000000001,67.444,,
77,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.86829268292679,70.1170731707317,70.31463414634149,70.51463414634149,70.66341463414629,70.8121951219512,70.9609756097561,71.1609756097561,71.30975609756099,71.4585365853659,71.65853658536591,71.9073170731707,72.1073170731707,72.35609756097558,72.60487804878049,72.85365853658541,73.10243902439029,73.35121951219509,73.60243902439029,73.85121951219509,74.05121951219509,74.3,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.64878048780491,77.75121951219509,77.95365853658541,78.3048780487805,78.60487804878049,78.75609756097559,79.05609756097559,79.15853658536591,79.2609756097561,79.1146341463415,80.16341463414629,80.16341463414629,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.66341463414629,82.1146341463415,81.9682926829268,82.21951219512201,82.71951219512201,82.3219512195122,82.5731707317073,82.57560975609759,82.7243902439024,82.57804878048779,,
78,Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,74.4975609756098,,,,,75.98536585365851,,,,,,,,75.2146341463415,75.4658536585366,75.7146341463415,75.9146341463415,76.16585365853659,76.4146341463415,76.6146341463415,76.8658536585366,77.1170731707317,77.36829268292679,77.5707317073171,77.8243902439025,78.0268292682927,78.28048780487809,78.4341463414634,78.6365853658537,78.8390243902439,78.990243902439,79.19024390243901,79.4414634146342,79.69024390243901,79.9414634146342,80.1390243902439,80.3878048780488,80.6390243902439,80.8878048780488,81.090243902439,81.34146341463409,81.5926829268293,81.8439024390244,82.04390243902441,82.2951219512195,82.4951219512195,82.7463414634146,,
79,"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.513000000000005,54.95399999999999,55.396,55.838,56.278999999999996,56.717,57.153,57.585,58.012,58.434,58.851000000000006,59.265,59.675,60.07899999999999,60.473,60.85,61.206,61.535,61.833999999999996,62.1,62.331,62.528,62.693000000000005,62.833999999999996,62.955,63.06399999999999,63.169,63.273,63.38,63.492,63.605,63.715,63.81399999999999,63.901,63.978,64.04899999999999,64.12100000000001,64.202,64.298,64.413,64.55,64.71,64.888,65.08,65.282,65.48899999999999,65.697,65.90100000000001,66.09899999999999,66.29,66.471,66.646,66.817,66.986,67.152,67.315,67.471,67.618,67.755,67.883,,
80,Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.694,40.082,40.56,41.148999999999994,41.849,42.651,43.528,44.442,45.357,46.255,47.125,47.967,48.793,49.611999999999995,50.425,51.233999999999995,52.041000000000004,52.848,53.652,54.452,55.251999999999995,56.06100000000001,56.873000000000005,57.674,58.443999999999996,59.153,59.766999999999996,60.266000000000005,60.633,60.865,60.965,60.943999999999996,60.833,60.659,60.43899999999999,60.175,59.854,59.479,59.066,58.646,58.263999999999996,57.968,57.791000000000004,57.75899999999999,57.885,58.181000000000004,58.641000000000005,59.229,59.903999999999996,60.637,61.4,62.168,62.924,63.648,64.318,64.913,65.418,65.839,66.187,66.467,,
81,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.12682926829271,70.87804878048779,70.9268292682927,70.8268292682927,71.62439024390241,71.62439024390241,71.5731707317073,72.12439024390241,71.7243902439025,71.7219512195122,71.9731707317073,72.2731707317073,72.12439024390241,72.3243902439024,72.5243902439024,72.7243902439024,72.7756097560976,73.2243902439024,73.1756097560976,73.2756097560976,73.6756097560976,74.0268292682927,74.1780487804878,74.37804878048779,74.7780487804878,74.62926829268291,74.9292682926829,75.28048780487799,75.38048780487809,75.58292682926829,75.88048780487809,76.08292682926829,76.4341463414634,76.3853658536585,76.8853658536585,76.83658536585371,77.0878048780488,77.2109756097561,77.19024390243901,77.390243902439,77.7414634146342,77.9926829268293,78.14390243902442,78.4463414634146,78.7463414634146,79.0487804878049,79.24878048780491,79.44878048780491,79.6,80.05121951219509,80.4024390243902,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.95609756097559,81.1560975609756,81.25609756097559,81.25609756097559,81.2048780487805,,
82,Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.651,64.058,64.469,64.881,65.291,65.694,66.084,66.455,66.805,67.13600000000001,67.452,67.766,68.082,68.40100000000001,68.718,69.014,69.266,69.461,69.592,69.665,69.7,69.726,69.768,69.844,69.954,70.08800000000001,70.226,70.339,70.407,70.425,70.38600000000001,70.29,70.156,70.003,69.84899999999999,69.718,69.635,69.613,69.654,69.756,69.902,70.065,70.22,70.34899999999999,70.45100000000001,70.538,70.635,70.765,70.946,71.18,71.46,71.773,72.097,72.41199999999999,72.707,72.973,73.207,73.414,73.6,73.767,,
83,Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.843,46.278999999999996,46.696000000000005,47.093,47.468999999999994,47.823,48.155,48.468999999999994,48.768,49.056999999999995,49.34,49.625,49.912,50.206,50.507,50.81100000000001,51.113,51.409,51.698,51.983999999999995,52.277,52.585,52.92,53.286,53.685,54.126999999999995,54.622,55.159,55.717,56.271,56.776,57.181999999999995,57.461999999999996,57.605,57.62,57.528,57.36600000000001,57.187,57.045,56.972,57.001999999999995,57.158,57.425,57.785,58.225,58.718999999999994,59.233999999999995,59.74100000000001,60.216,60.645,61.03,61.381,61.72,62.06399999999999,62.416000000000004,62.772,63.123999999999995,63.463,63.78,64.074,,
84,Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.89,35.086,35.266,35.431999999999995,35.588,35.74,35.89,36.048,36.222,36.421,36.655,36.931999999999995,37.255,37.624,38.041,38.501999999999995,39.0,39.527,40.082,40.667,41.3,42.001999999999995,42.783,43.64,44.558,45.52,46.503,47.474,48.398999999999994,49.247,49.986999999999995,50.593,51.066,51.413000000000004,51.64,51.744,51.727,51.61600000000001,51.456,51.295,51.203,51.255,51.483999999999995,51.901,52.498999999999995,53.238,54.052,54.864,55.614,56.278999999999996,56.861000000000004,57.387,57.905,58.446999999999996,59.016000000000005,59.598,60.17,60.706,61.185,61.602,,
86,"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.054,32.336,32.67,33.07,33.543,34.097,34.735,35.445,36.211,37.023,37.868,38.734,39.61,40.485,41.352,42.205,43.047,43.882,44.711999999999996,45.533,46.341,47.133,47.903,48.645,49.348,49.998000000000005,50.577,51.082,51.518,51.891999999999996,52.221000000000004,52.528,52.833999999999996,53.157,53.508,53.888999999999996,54.29600000000001,54.715,55.133,55.547,55.956,56.358999999999995,56.761,57.159,57.553000000000004,57.93899999999999,58.313,58.67100000000001,59.012,59.333999999999996,59.637,59.917,60.178000000000004,60.426,60.667,60.91,61.166000000000004,61.44,61.735,62.05,,
87,Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.478,37.751999999999995,38.042,38.349000000000004,38.671,39.004,39.343,39.679,40.01,40.333,40.649,40.961000000000006,41.276,41.597,41.925,42.263000000000005,42.611999999999995,42.97,43.333,43.696999999999996,44.056000000000004,44.402,44.733000000000004,45.04600000000001,45.342,45.626999999999995,45.907,46.19,46.481,46.783,47.095,47.411,47.726000000000006,48.038000000000004,48.348,48.658,48.973,49.301,49.641999999999996,49.998999999999995,50.368,50.744,51.123000000000005,51.501000000000005,51.883,52.275,52.691,53.136,53.611999999999995,54.113,54.628,55.144,55.645,56.117,56.556000000000004,56.958999999999996,57.328,57.673,58.003,58.321999999999996,,
88,Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.535,36.872,37.208,37.542,37.874,38.205,38.536,38.866,39.195,39.525,39.848,40.156,40.448,40.732,41.021,41.343999999999994,41.738,42.218,42.788000000000004,43.435,44.126999999999995,44.818999999999996,45.466,46.038999999999994,46.528,46.938,47.293,47.63,47.981,48.36,48.775,49.229,49.708,50.2,50.693999999999996,51.184,51.659,52.111999999999995,52.538000000000004,52.93,53.278999999999996,53.581,53.84,54.06399999999999,54.263000000000005,54.449,54.638000000000005,54.842,55.07,55.32899999999999,55.622,55.945,56.288000000000004,56.641999999999996,57.001000000000005,57.358999999999995,57.713,58.06100000000001,58.402,58.735,,
89,Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.1639024390244,68.5486341463415,68.8922682926829,69.1857073170732,69.4294390243902,69.638,69.8374634146341,70.0524634146342,70.3025609756098,70.5892926829268,70.90363414634149,71.2265609756098,71.535,71.81485365853659,72.06463414634149,72.2937073170732,72.51956097560979,72.7616585365854,73.0310731707317,73.3293658536585,73.6471463414634,73.96948780487809,74.279,74.5658536585366,74.8291219512195,75.078512195122,75.3297073170732,75.5981463414634,75.891243902439,76.6878048780488,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.68536585365851,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.64146341463409,78.84146341463409,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.9390243902439,,
90,Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.231,62.657,63.06399999999999,63.451,63.817,64.161,64.484,64.789,65.077,65.352,65.619,65.88,66.139,66.395,66.649,66.895,67.13,67.347,67.545,67.723,67.87899999999999,68.012,68.128,68.234,68.34100000000001,68.462,68.612,68.798,69.024,69.292,69.598,69.937,70.295,70.65899999999999,71.015,71.35600000000001,71.673,71.964,72.226,72.455,72.648,72.805,72.929,73.023,73.08800000000001,73.123,73.125,73.096,73.038,72.96,72.867,72.768,72.669,72.579,72.503,72.445,72.408,72.388,72.384,72.39699999999999,,
91,Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,63.4146341463415,63.9548780487805,63.449756097561,63.0748780487805,63.1926829268293,63.3,63.4665853658537,63.833658536585396,64.2487804878049,64.65414634146339,64.5824390243903,64.6675609756098,65.0682926829268,65.0317073170732,65.1960975609756,65.5853658536585,65.9009756097561,65.6441463414634,65.7673170731707,65.79804878048779,66.1570731707317,66.4034146341464,66.9634146341463,67.6078048780488,68.1626829268293,68.4353658536586,68.8068292682927,69.2207317073171,69.5192682926829,69.9826829268293,70.2134146341463,70.4678048780488,70.85707317073171,71.0624390243902,71.2990243902439,71.83048780487809,71.53841463414629,71.2463414634146,70.8487804878049,70.6224390243903,,,,
92,Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.702,47.218999999999994,47.75,48.295,48.856,49.434,50.032,50.646,51.266999999999996,51.888999999999996,52.501000000000005,53.091,53.652,54.181000000000004,54.676,55.14,55.577,56.0,56.418,56.84,57.272,57.718999999999994,58.183,58.661,59.153999999999996,59.661,60.176,60.693999999999996,61.214,61.735,62.261,62.799,63.352,63.92100000000001,64.502,65.09,65.678,66.257,66.817,67.351,67.84899999999999,68.304,68.717,69.092,69.437,69.762,70.082,70.40899999999999,70.75,71.108,71.48100000000001,71.861,72.236,72.596,72.935,73.25,73.541,73.81,74.063,74.30199999999999,,
93,Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.97,61.481,61.986000000000004,62.482,62.968,63.443000000000005,63.907,64.361,64.805,65.23899999999999,65.66199999999999,66.074,66.473,66.86,67.235,67.59899999999999,67.95100000000001,68.292,68.624,68.947,69.262,69.567,69.86399999999999,70.15100000000001,70.431,70.70100000000001,70.96,71.209,71.45,71.687,71.925,72.167,72.42,72.685,72.967,73.267,73.589,73.93,74.283,74.646,75.01100000000001,75.373,75.726,76.065,76.387,76.687,76.96600000000001,77.227,77.47399999999999,77.71,77.941,78.173,78.408,78.649,78.895,79.14399999999999,79.391,79.631,79.859,80.074,,
94,Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.26,60.441,60.623000000000005,60.805,60.983999999999995,61.157,61.317,61.461999999999996,61.588,61.696999999999996,61.788999999999994,61.868,61.938,62.005,62.071999999999996,62.14,62.211000000000006,62.283,62.355,62.427,62.498000000000005,62.565,62.626000000000005,62.684,62.74100000000001,62.801,62.869,62.95,63.04600000000001,63.159,63.287,63.427,63.576,63.73,63.891000000000005,64.064,64.255,64.468,64.705,64.964,65.242,65.532,65.828,66.122,66.41199999999999,66.694,66.972,67.247,67.521,67.792,68.059,68.321,68.575,68.819,69.04899999999999,69.262,69.454,69.624,69.774,69.906,,
95,High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.55283390928079,68.9356688169075,68.9096477515255,69.114675801264,69.5101333115946,69.61589767614221,69.8773624863895,70.1026995797181,70.0442829999288,70.2421620808732,70.5585896087157,70.8433212282717,71.13794608466759,71.31110960840729,71.721671204237,72.06920945032971,72.33011295274841,72.6836552658942,72.83846810309291,73.1634019953032,73.1883984889734,73.5451238463578,73.8768256981063,73.977152937534,74.25649857370259,74.384467469151,74.63306312007,74.9020042061662,75.0193975264757,75.26611563224421,75.42823487630992,75.60293478843491,75.8640483774967,75.93920415105609,76.2196804565196,76.285507490644,76.65692833372029,76.9908570000012,77.1726187815583,77.31647248926909,77.59380137243879,77.8955535035234,78.03379055981621,78.1609089654871,78.57473342133841,78.6733963815499,78.983456879594,79.2185147734573,79.3659888775759,79.6465869145472,79.826213187919,80.0677661459816,80.1867739417047,80.3647818606086,80.6233912804085,80.4985192820744,80.64386433377369,80.6843643551025,80.7873397628661,80.88736686179459,,
96,"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.9616829268293,67.548756097561,68.1059756097561,68.6258536585366,69.1043658536585,69.5428780487805,69.9462195121951,70.3257804878049,70.6905365853659,71.0445609756098,71.38651219512201,71.4585365853659,71.45609756097559,72.109756097561,72.6121951219512,73.36829268292679,72.819512195122,73.319512195122,73.57560975609759,73.6731707317073,74.6731707317073,75.3243902439025,75.4292682926829,75.2756097560976,76.0292682926829,76.4341463414634,76.68536585365851,76.8829268292683,77.08292682926829,77.0292682926829,77.38048780487809,77.8829268292683,77.6780487804878,78.0317073170732,78.5292682926829,78.6829268292683,79.62682926829271,80.12682926829271,80.13170731707321,80.3829268292683,80.87804878048779,81.42439024390251,81.4268292682927,81.37804878048779,81.82926829268291,81.62926829268291,82.37560975609759,82.3268292682927,82.37560975609759,82.7756097560976,82.9780487804878,83.42195121951221,83.4804878048781,83.8317073170732,83.9804878048781,84.2780487804878,84.2268292682927,84.6804878048781,84.9341463414634,85.07804878048779,,
97,Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.273999999999994,46.953,47.625,48.285,48.926,49.548,50.151,50.742,51.33,51.92100000000001,52.522,53.14,53.778,54.43899999999999,55.123999999999995,55.833999999999996,56.567,57.317,58.08,58.851000000000006,59.632,60.427,61.236000000000004,62.05,62.858999999999995,63.643,64.382,65.062,65.679,66.229,66.723,67.175,67.605,68.028,68.45,68.87100000000001,69.28399999999999,69.676,70.041,70.378,70.689,70.976,71.249,71.51100000000001,71.77,72.02600000000001,72.285,72.544,72.803,73.061,73.317,73.569,73.814,74.051,74.278,74.495,74.70100000000001,74.898,75.08800000000001,75.27,,
98,Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.7796570749832,40.2214023003647,40.6523157963199,41.0710324028685,41.478183604364794,41.875989987784,42.2687756650379,42.6605371241563,43.0545486824291,43.4517467802371,43.853009433172204,44.258425968694404,44.664566088965394,45.0677633599642,45.465756440874394,45.854217728293,46.229049745626405,46.589482007585794,46.9363305528753,47.271414748753,47.59881904313,47.924426006241504,48.250277166014605,48.5739336582522,48.889970488551505,49.1832250103502,49.434855822821206,49.631766850647004,49.771071208017396,49.8646407471341,49.93684830607779,50.017687333133004,50.130364586393604,50.2805380098264,50.4592432303568,50.662269846547005,50.8947221439756,51.164036825402604,51.4774926940386,51.842192164426,52.2641006114192,52.74934234371779,53.2966472835079,53.90032259106071,54.55207789840421,55.2422846255717,55.9616169666265,56.6969641095472,57.4335686057442,58.158223887980796,58.858947453847996,59.5288710181395,60.16656535065721,60.77033532934671,61.334314134141394,61.8529528922159,62.323284644718896,62.748671772017005,63.134991156130106,63.48645532563021,,
99,Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.6086585365854,65.015512195122,65.408243902439,65.7878780487805,66.1544390243903,66.51204878048779,66.8627804878049,67.2087317073171,67.5489268292683,67.88136585365851,68.20048780487811,68.5016341463415,68.7787317073171,69.029243902439,69.2527073170732,70.00195121951221,70.4553658536585,70.7443902439024,70.53878048780491,70.4273170731707,70.1753658536586,70.3443902439025,70.4826829268293,70.2748780487805,70.2185365853659,70.88609756097559,71.4190243902439,71.47024390243901,71.4882926829268,71.84463414634149,72.17048780487809,72.1853658536586,71.2414634146342,71.5224390243903,71.80341463414629,72.0843902439024,72.3653658536585,72.4951219512195,72.3170731707317,72.64195121951221,72.8078048780488,74.5129268292683,74.7173170731707,74.61390243902441,75.520243902439,75.2446341463415,75.8368292682927,75.70560975609759,75.9121951219512,76.1682926829268,76.4756097560976,76.7756097560976,76.92439024390241,77.12682926829271,77.4780487804878,77.2756097560976,78.0219512195122,77.8268292682927,78.0707317073171,78.42439024390251,,
100,Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.762,42.181999999999995,42.591,43.0,43.413999999999994,43.836999999999996,44.266999999999996,44.7,45.13399999999999,45.573,46.027,46.508,47.019,47.559,48.119,48.683,49.232,49.746,50.215,50.635,51.00899999999999,51.347,51.668,51.986999999999995,52.309,52.637,52.97,53.302,53.628,53.949,54.265,54.58,54.894,55.208999999999996,55.523,55.82899999999999,56.121,56.393,56.648,56.891000000000005,57.131,57.382,57.655,57.958999999999996,58.292,58.652,59.028,59.408,59.782,60.148,60.511,60.879,61.26,61.658,62.068999999999996,62.485,62.896,63.29,63.66,64.001,,
101,Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.0031707317073,68.9360975609756,67.86585365853661,68.8741463414634,69.38097560975609,69.0712195121951,69.8224390243902,69.4070731707317,69.230243902439,69.31463414634149,69.1646341463415,69.0524390243903,69.6646341463415,69.51804878048779,69.24804878048779,69.29,69.5731707317073,69.8480487804878,69.3939024390244,69.6153658536585,69.0617073170732,69.1392682926829,69.3578048780488,68.9736585365854,69.0258536585366,68.9721951219512,69.1734146341463,69.6512195121951,70.0234146341463,69.4617073170732,69.3156097560976,69.3770731707317,69.1170731707317,69.1012195121951,69.469756097561,69.7917073170732,70.3287804878049,70.7024390243902,70.5578048780488,70.6770731707317,71.2463414634146,72.24878048780491,72.3487804878049,72.3,72.64878048780491,72.64878048780491,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.85853658536591,75.0634146341463,75.5658536585366,75.7634146341463,75.56829268292691,76.0634146341464,75.8170731707317,76.0658536585366,76.0219512195122,,
