,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
10,Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,,68.1945205479452,70.5839128907622,72.9744994731296,75.3426062521953,77.67179487179492,79.9451352300667,82.1613277133825,84.3393747804707,86.5099402880225,88.69220231822969,90.8927291886196,93.09743589743591,95.2855637513172,97.4271162627327,99.4995433789954,101.495714787496,103.42026694766399,105.283421145065,107.09894625921999,108.878082191781,110.57590446083599,112.177590446084,113.754548647699,115.405444327362,117.173691605198,119.15223041798401,121.24857744994699,123.10035124692699,124.217527221637,124.27692307692301,123.12079381805401,120.927994380049,118.12824025289801,115.337688795223,113.008394801545,111.28250790305599,110.048507200562,109.19181594660999,108.50087811731599,107.818651211802,107.15440814892901,106.567474534598,106.004144713734,105.39919213206899,104.715911485774,103.909413417633,103.00720056199499,102.129083245522,101.443414120126,101.064769933263,101.037442922374,101.30800842992599,101.777063575694,102.29726027397301,102.75936073059401,103.13126097646601,103.43480857042499,103.67899543378999,103.889286968739,104.08268352651899,
11,American Samoa,ASM,Population density (people per sq. km of land area),EN.POP.DNST,,103.025,106.23,110.145,114.25,118.375,122.365,126.175,129.9,133.49,136.81,139.91,142.82,145.515,147.975,150.225,152.275,154.17,156.31,159.21,163.24,168.485,174.845,182.065,189.73,197.605,205.57,213.705,221.73,229.47,236.755,243.41,249.5,255.125,260.495,265.79,271.045,276.135,280.9,285.245,289.08,292.48,295.385,297.475,298.42,297.785,295.545,291.835,287.45,283.375,280.42,278.775,278.345,278.585,278.955,279.03,278.695,278.085,277.305,276.56,275.985,
12,Antigua and Barbuda,ATG,Population density (people per sq. km of land area),EN.POP.DNST,,125.011363636364,126.929545454545,128.865909090909,131.002272727273,133.406818181818,136.163636363636,139.18181818181802,142.09772727272698,144.438636363636,145.872727272727,146.259090909091,145.759090909091,144.656818181818,143.427272727273,142.434090909091,141.711363636364,141.27727272727302,140.995454545455,140.790909090909,140.593181818182,140.429545454545,140.409090909091,140.406818181818,140.41818181818198,140.420454545455,140.35,140.256818181818,140.359090909091,140.925,142.120454545455,144.006818181818,146.497727272727,149.493181818182,152.729545454545,156.072727272727,159.490909090909,162.970454545455,166.406818181818,169.713636363636,172.743181818182,175.481818181818,177.95,180.25227272727298,182.606818181818,185.140909090909,187.988636363636,190.975,194.077272727273,197.143181818182,200.06818181818198,202.840909090909,205.47045454545503,207.97727272727298,210.368181818182,212.66136363636397,214.81818181818198,216.875,218.822727272727,220.715909090909,222.56363636363602,
13,Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,,1.36456529945459,1.39827916118871,1.4253543860562599,1.45360113507673,1.48236856149851,1.5166031006339198,1.53586816448199,1.5632037280501898,1.59626674303269,1.62802806451193,1.68400088515158,1.71524152922953,1.7416659073454601,1.7863139945068502,1.80844278406206,1.8266664931075303,1.84736341980917,1.8689715319630802,1.8892779506137498,1.9124480949715599,1.9430378922978797,1.9757103992293998,2.00057274514143,2.02335238144826,2.05120862241777,2.0851047212423404,2.11706129674707,2.1519857334392,2.18871952410086,2.22135298022728,2.2498470510133703,2.2773127839319,2.2997019121877598,2.3241737500488098,2.3524204990692903,2.38353097379691,2.4103458599638103,2.43559871392682,2.4635851242466402,2.49313356677037,2.52697759785481,2.55800997097223,2.58977129245148,2.61997058172683,2.65477786600367,2.69423219608711,2.71111516082423,2.76599455892116,2.82359449643987,2.86785858401781,2.9079864103198303,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19836141871706,3.24787091037205,3.29767018286484,3.33944022506442,
14,Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,,85.8113223540809,86.3388713974328,86.89526519738442,87.47639864373942,88.0466093485105,88.6663356744975,89.331533058852,89.7965972390409,90.1072293533543,90.4224509566481,90.8268588035844,91.3562727052555,91.86382901428921,92.02031968999759,91.7764955194963,91.61449503511749,91.64967304432069,91.57550254298859,91.41953257447321,91.4196294502301,91.65306369581009,91.71881811576651,91.5707193024946,91.56495519496251,91.60795592153059,91.6661903608622,91.72421893921049,91.85416565754421,92.2689149915234,92.97469120852509,93.90761685638171,94.94682731896341,95.73302252361349,96.10217970452891,96.24943085492849,96.37947444901909,96.4887503027367,96.5946839428433,96.78280455316059,97.01581496730441,97.38790263986441,97.8682126422863,98.34612496972629,98.9581738919835,99.63464519254059,100.12885686606899,100.456380634067,100.771343457095,101.035663251714,101.28742536726,101.641731568174,102.114870266734,102.747125322606,103.563321740606,104.73459767329099,105.873339796413,106.61131846825,107.131858943286,107.609306834707,108.061136694135,
15,Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,,48.43151038850229,50.127113450376704,51.853912061237494,53.5550548565798,55.188254803705995,56.737541608084896,58.2077219798839,59.60605405145579,60.9482437482726,62.2472812045616,63.5028660009373,64.7135320907988,65.88903709578571,67.0424432507781,68.1847338885083,69.32153285987239,70.4560125935806,71.59507071872329,72.7451722604756,73.9120011536104,75.09657882403829,76.3011764423135,77.53304012401308,78.8009781655191,80.1091964382278,81.457286371775,82.837473112465,84.2379201365106,85.6420803441604,86.0280952209284,87.3739740677986,88.70783613925042,90.0657317615391,91.29144285422448,92.3489190910511,93.28622757369291,94.1904899239338,95.2317912675107,96.52076658001329,97.434779976999,98.1937920681807,98.91246459609292,99.62372356385809,100.475372556609,101.522501814662,102.67253167467399,103.85336867201599,106.059762547351,108.291290455327,109.542344173442,110.976336228798,112.460790244138,113.923480806688,115.34881385867901,116.73107678163099,118.03328898028299,119.208741622511,120.25759188908,121.280071139933,122.31853267839399,
16,Burundi,BDI,Population density (people per sq. km of land area),EN.POP.DNST,,111.076246105919,113.213395638629,115.436760124611,117.84626168224301,120.49758566978201,123.461682242991,126.682827102804,129.942757009346,132.940381619938,135.47780373831802,137.461059190031,139.005257009346,140.386292834891,141.994859813084,144.115225856698,146.840732087227,150.09524922118402,153.78753894081,157.758528037383,161.888473520249,166.141744548287,170.55011682243,175.13800623053,179.949221183801,185.001246105919,190.29380841121497,195.761020249221,201.273481308411,206.66156542056098,211.79746884735198,216.702609034268,221.400661993769,225.780919003115,229.71043613707198,233.140342679128,235.98559190031202,238.40070093457902,240.87087227414298,244.04719626168202,248.398403426791,254.110046728972,261.06378504672904,269.048325545171,277.713707165109,286.793496884735,296.255841121495,306.161448598131,316.43707165109,327.011721183801,337.835124610592,348.847585669782,360.04641744548303,371.507087227414,383.34505451713403,395.639953271028,408.41129283489096,421.61253894081,435.178309968847,449.010007788162,463.036643302181,
17,Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,,279.827787934186,280.943875685558,283.0521023766,285.74384521633203,288.35060938452204,290.30490554539904,291.925380865326,293.0760511883,293.907129798903,294.197105423522,294.73375990249804,295.890158439976,296.82266910420503,297.758043875686,298.619744058501,299.153778184034,299.523400365631,299.802985984156,300.07257769652597,300.403473491773,300.39555149299196,300.313924436319,300.290067032297,300.285557586837,300.375015234613,300.48211456429,300.738391224863,301.696039000609,302.79393662401003,303.698324192566,304.828945764778,306.068190127971,307.266148689823,308.214594759293,308.860786106033,309.46486898232797,310.214655697745,310.87775746496004,311.591072516758,338.548546895641,339.71499339497996,341.241248348745,342.672820343461,344.15908190224604,346.05736459709397,348.34735799207397,350.91479524438597,353.69791941875803,356.555250990753,359.827807133421,364.539762219287,366.80752972258904,368.54052179656503,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,379.42470277410797,381.637945838838,
18,Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,,21.868260021284105,22.196674352607303,22.551117417523898,22.933318552678298,23.344811990067395,23.786440227030898,24.2577864490954,24.756899609790697,25.2807467186946,25.8277580702377,26.3974370344094,26.9915129478538,27.613346931536004,28.267231287690702,28.9567843206811,29.684010287335898,30.4491397658744,31.2516229159276,32.0904487406882,32.9652447676481,33.878378857751,34.8325381340901,35.8277758070238,36.8643047179851,37.9434373891451,39.0608726498758,40.220485987939,41.4406172401561,42.745831855267795,44.1511972330614,45.6677545228805,47.2845423909188,48.96914686058889,50.675904576090794,52.3727562965591,54.0463994324228,55.708087974459,57.3809418233416,59.0998758424973,60.8899077687123,62.759205391983,64.6984746363959,66.69524654132671,68.730072720823,70.78949095423908,72.87063675062079,74.9804008513657,77.1276605179142,79.3252305782192,81.5826002128414,83.9023501241575,86.2828485278468,88.7246718694573,91.2277314650585,93.7917878680383,96.4178077332387,99.10599503369991,101.853804540617,104.65724547712,107.51328485278499,
19,Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,,17.889546783625697,18.1298538011696,18.3765021929825,18.636297514619898,18.9140131578947,19.2118421052632,19.528600146198798,19.8612792397661,20.2053070175439,20.5577192982456,20.918779239766103,21.290840643274898,21.675778508771895,22.076187865497104,22.4947149122807,22.931403508771897,23.3879130116959,23.8699561403509,24.3847076023392,24.937269736842104,25.5305774853801,26.1632273391813,26.8308114035088,27.526458333333302,28.2452777777778,28.9864364035088,29.751754385964897,30.542079678362605,31.3589839181287,32.2040679824561,33.0777997076023,33.980665204678395,34.914009502923996,35.8793274853801,36.878216374269,37.9120394736842,38.9822807017544,40.0903581871345,41.23792397660821,42.4267214912281,43.6571235380117,44.9309100877193,46.2522807017544,47.6263742690059,49.0567799707602,50.5452229532164,52.0907492690058,53.6905153508772,55.34027046783629,57.036589912280704,58.7789290935672,60.567441520467796,62.400551900584794,64.27642178362571,66.1937719298246,68.1518640350877,70.150716374269,72.19103070175441,74.2740606725146,76.40086988304091,
